time_signature,track_popularity,speechiness,danceability,playlist_name,track_artist,duration_ms,energy,playlist_genre,playlist_subgenre,track_href,track_name,mode,uri,type,track_album_release_date,analysis_url,id,instrumentalness,track_album_id,playlist_id,track_id,valence,key,tempo,loudness,acousticness,liveness,track_album_name
3,55,0.0488,0.102,Classical Essentials,"Samuel Barber, Sir Simon Rattle, Berliner Philharmoniker",537427,0.0733,classical,essential,https://api.spotify.com/v1/tracks/1CSaCKPIp2yCIDL3t7Fyau,Barber: Adagio for Strings,0,spotify:track:1CSaCKPIp2yCIDL3t7Fyau,audio_features,2010-01-18,https://api.spotify.com/v1/audio-analysis/1CSaCKPIp2yCIDL3t7Fyau,1CSaCKPIp2yCIDL3t7Fyau,0.859,4zW79KZjDenZMLXSGU0Mqu,37i9dQZF1DWWEJlAGA9gs0,1CSaCKPIp2yCIDL3t7Fyau,0.0308,10,73.954,-24.133,0.974,0.28,Samuel Barber - Adagio
3,49,0.0567,0.0623,Classical Essentials,"Morten Lauridsen, Chamber Choir Of Europe, Nicol Matt",415800,0.0116,classical,essential,https://api.spotify.com/v1/tracks/0S0YKiEdR9cT9pYgEaTevF,O Magnum Mysterium: O magnum mysterium,1,spotify:track:0S0YKiEdR9cT9pYgEaTevF,audio_features,2006-01-01,https://api.spotify.com/v1/audio-analysis/0S0YKiEdR9cT9pYgEaTevF,0S0YKiEdR9cT9pYgEaTevF,0.445,2KpDg5XbaWzQWepVfDpefT,37i9dQZF1DWWEJlAGA9gs0,0S0YKiEdR9cT9pYgEaTevF,0.0331,2,65.057,-27.893,0.991,0.0816,Lauridsen: O Magnum Mysterium / Lux Aeterna / Madrigali / Les Chansons Des Roses
3,44,0.039,0.165,Classical Essentials,"Aram Khachaturian, London Symphony Orchestra",592040,0.106,classical,essential,https://api.spotify.com/v1/tracks/2nVt0n0aSj3AwZjakMvDHX,Khachaturian: Spartacus Suite No. 2: I. Adagio of Spartacus and Phrygia,1,spotify:track:2nVt0n0aSj3AwZjakMvDHX,audio_features,2007-07-02,https://api.spotify.com/v1/audio-analysis/2nVt0n0aSj3AwZjakMvDHX,2nVt0n0aSj3AwZjakMvDHX,0.782,63PTC3GOG8kFdMthv7iXg8,37i9dQZF1DWWEJlAGA9gs0,2nVt0n0aSj3AwZjakMvDHX,0.0336,8,105.651,-21.742,0.807,0.105,Khachaturian: Spartacus and Gayaneh highlights etc
4,45,0.0385,0.292,Classical Essentials,"Alexander Borodin, Angelina Shvachka, Dmytro Popov, Mykola Koval, Taras Shtonda, Mykola Hobdych, Kiev Chamber Choir, Ukraine National Radio Symphony Orchestra, Theodore Kuchar",642573,0.246,classical,essential,https://api.spotify.com/v1/tracks/4Dcm4KMuDz0l01weeSpD4J,Prince Igor (Knyaz Igor): Act II: Polovtsian Dances - Ulyetay na kril'yahk vyetra (Fly away on the wings of the wind) (version for chorus),1,spotify:track:4Dcm4KMuDz0l01weeSpD4J,audio_features,2005-08-01,https://api.spotify.com/v1/audio-analysis/4Dcm4KMuDz0l01weeSpD4J,4Dcm4KMuDz0l01weeSpD4J,0.525,7EvHAkgN8py1HEVvUtszxy,37i9dQZF1DWWEJlAGA9gs0,4Dcm4KMuDz0l01weeSpD4J,0.0859,2,109.766,-14.96,0.922,0.107,Borodin: Prince Igor (Highlights) / In the Steppes of Central Asia
5,43,0.0434,0.114,Classical Essentials,"Gabriel Fauré, Berliner Philharmoniker, Daniel Barenboim",246360,0.0175,classical,essential,https://api.spotify.com/v1/tracks/3ynbqSi0Z7e3FdcZrhOnQC,"Pelléas et Mélisande Suite, Op. 80: III. Sicilienne. Allegretto molto moderato",1,spotify:track:3ynbqSi0Z7e3FdcZrhOnQC,audio_features,2024-08-23,https://api.spotify.com/v1/audio-analysis/3ynbqSi0Z7e3FdcZrhOnQC,3ynbqSi0Z7e3FdcZrhOnQC,0.846,67DGWJ9ypKs6NPnENGGY0Q,37i9dQZF1DWWEJlAGA9gs0,3ynbqSi0Z7e3FdcZrhOnQC,0.0928,3,56.479,-33.957,0.923,0.12,"Fauré: Pelléas et Mélisande Suite, Op. 80: III. Sicilienne. Allegretto molto moderato"
3,46,0.0443,0.466,Classical Essentials,"Luigi Boccherini, Orpheus Chamber Orchestra",204000,0.0113,classical,essential,https://api.spotify.com/v1/tracks/3MGdBHevIGU82NqTM2S1PF,"String Quintet in E Major, G. 275: III. Menuetto",1,spotify:track:3MGdBHevIGU82NqTM2S1PF,audio_features,1993-01-01,https://api.spotify.com/v1/audio-analysis/3MGdBHevIGU82NqTM2S1PF,3MGdBHevIGU82NqTM2S1PF,0.0257,0eKd0WGHFP7flkzOuoEgMc,37i9dQZF1DWWEJlAGA9gs0,3MGdBHevIGU82NqTM2S1PF,0.486,9,111.541,-34.2,0.939,0.0924,Classical Hits
5,43,0.0365,0.154,Classical Essentials,"Florence Beatrice Price, Jeneba Kanneh-Mason, Chineke! Orchestra, Leslie Suganandarajah",371667,0.0287,classical,essential,https://api.spotify.com/v1/tracks/3Yf8ais15iSDj9i0at2fOC,Piano Concerto in One Movement: Adagio cantabile,1,spotify:track:3Yf8ais15iSDj9i0at2fOC,audio_features,2023-04-28,https://api.spotify.com/v1/audio-analysis/3Yf8ais15iSDj9i0at2fOC,3Yf8ais15iSDj9i0at2fOC,0.896,7ICuukmLLzvOAgrHzvHGOh,37i9dQZF1DWWEJlAGA9gs0,3Yf8ais15iSDj9i0at2fOC,0.0386,2,76.618,-26.958,0.984,0.131,Price: Piano Concerto in One Movement: Adagio cantabile
3,55,0.0644,0.491,Classical Essentials,"Maurice Ravel, Bertrand Chamayou",346587,0.0176,classical,essential,https://api.spotify.com/v1/tracks/3MRQn2RYo2VLYMoStnLRxu,"Ravel: Pavane pour une infante défunte, M. 19",0,spotify:track:3MRQn2RYo2VLYMoStnLRxu,audio_features,2016-01-15,https://api.spotify.com/v1/audio-analysis/3MRQn2RYo2VLYMoStnLRxu,3MRQn2RYo2VLYMoStnLRxu,0.927,5Ui8Uj9oHn2yT7Duo0welM,37i9dQZF1DWWEJlAGA9gs0,3MRQn2RYo2VLYMoStnLRxu,0.0901,4,125.793,-26.911,0.994,0.0985,Ravel: Complete Works for Solo Piano
4,48,0.0488,0.25,Classical Essentials,"César Franck, Joshua Bell, Jeremy Denk",364093,0.135,classical,essential,https://api.spotify.com/v1/tracks/0xX7kREWmOGBWzYNcpZwRN,"Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso",1,spotify:track:0xX7kREWmOGBWzYNcpZwRN,audio_features,2012-01-06,https://api.spotify.com/v1/audio-analysis/0xX7kREWmOGBWzYNcpZwRN,0xX7kREWmOGBWzYNcpZwRN,0.0349,5FUPAG4ZjlOSJf0t3uITB7,37i9dQZF1DWWEJlAGA9gs0,0xX7kREWmOGBWzYNcpZwRN,0.179,9,94.404,-18.615,0.958,0.0477,French Impressions
4,53,0.0327,0.205,Classical Essentials,"Sergei Rachmaninoff, Daniil Trifonov, Philadelphia Orchestra, Yannick Nézet-Séguin",174653,0.0525,classical,essential,https://api.spotify.com/v1/tracks/419qlOGNXoyICx4jO0hqaj,"Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile",1,spotify:track:419qlOGNXoyICx4jO0hqaj,audio_features,2015-08-28,https://api.spotify.com/v1/audio-analysis/419qlOGNXoyICx4jO0hqaj,419qlOGNXoyICx4jO0hqaj,0.906,7lj4fT2SzKOFw8rvSrVivF,37i9dQZF1DWWEJlAGA9gs0,419qlOGNXoyICx4jO0hqaj,0.0511,1,88.316,-23.841,0.98,0.103,Rachmaninov Variations
3,47,0.0384,0.176,Classical Essentials,"Arvo Pärt, Vladimir Spivakov, Sergej Bezrodny",636000,0.006,classical,essential,https://api.spotify.com/v1/tracks/4wudbbceOZKjRlhTtbHvAs,Spiegel im Spiegel - Version for Violin and Piano,1,spotify:track:4wudbbceOZKjRlhTtbHvAs,audio_features,1999-10-15,https://api.spotify.com/v1/audio-analysis/4wudbbceOZKjRlhTtbHvAs,4wudbbceOZKjRlhTtbHvAs,3.24e-05,69iw6Zy6fh2dSnEgBTZKJE,37i9dQZF1DWWEJlAGA9gs0,4wudbbceOZKjRlhTtbHvAs,0.0383,5,71.477,-42.238,0.899,0.105,Arvo Pärt: Alina
4,38,0.0387,0.1,Classical Essentials,"Franz Schubert, Wiener Philharmoniker, Josef Krips",906000,0.0354,classical,essential,https://api.spotify.com/v1/tracks/52GmHO5DikTIKc3yBmTTT1,"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": I. Allegro moderato",0,spotify:track:52GmHO5DikTIKc3yBmTTT1,audio_features,1997-01-01,https://api.spotify.com/v1/audio-analysis/52GmHO5DikTIKc3yBmTTT1,52GmHO5DikTIKc3yBmTTT1,0.865,2nFVSsVHVJtGAnw37l8hwC,37i9dQZF1DWWEJlAGA9gs0,52GmHO5DikTIKc3yBmTTT1,0.0426,11,73.968,-17.211,0.901,0.125,"Schubert: Symphony No.8 ""Unfinished""; Symphony No.9 ""Great"""
4,43,0.0597,0.351,Classical Essentials,"Paul Dukas, Philharmonia Orchestra",577440,0.206,classical,essential,https://api.spotify.com/v1/tracks/2OHnoGjn6X6kDwzO7Rw0Y9,The Sorcerer's Apprentice,1,spotify:track:2OHnoGjn6X6kDwzO7Rw0Y9,audio_features,1999-01-01,https://api.spotify.com/v1/audio-analysis/2OHnoGjn6X6kDwzO7Rw0Y9,2OHnoGjn6X6kDwzO7Rw0Y9,0.255,2whukRzuzg6VUBKkcEKfJp,37i9dQZF1DWWEJlAGA9gs0,2OHnoGjn6X6kDwzO7Rw0Y9,0.0839,1,130.415,-22.657,0.797,0.0738,Fantasia 2000
4,43,0.0367,0.311,Classical Essentials,"Wolfgang Amadeus Mozart, London Philharmonic Orchestra, Alfred Scholz",260693,0.123,classical,essential,https://api.spotify.com/v1/tracks/23if4cvw0UI7c8Uc5OOvss,"The Marriage of Figaro Overture, KV 492",1,spotify:track:23if4cvw0UI7c8Uc5OOvss,audio_features,2009-01-01,https://api.spotify.com/v1/audio-analysis/23if4cvw0UI7c8Uc5OOvss,23if4cvw0UI7c8Uc5OOvss,0.898,01mjP8kk8EVXDKOZM5342V,37i9dQZF1DWWEJlAGA9gs0,23if4cvw0UI7c8Uc5OOvss,0.203,2,141.485,-19.708,0.931,0.178,Mozart: Marriage of Figaro Overture - Magic Flute Overture - Abduction from the Seraglio Overture
4,44,0.0449,0.234,Classical Essentials,"Samuel Coleridge-Taylor, Chineke! Orchestra, Anthony Parnther",220000,0.0251,classical,essential,https://api.spotify.com/v1/tracks/57RRXysNvNZl8f5KPwEvuU,"Petite Suite de Concert, Op. 77: III. Un sonnet d'amour",1,spotify:track:57RRXysNvNZl8f5KPwEvuU,audio_features,2022-07-29,https://api.spotify.com/v1/audio-analysis/57RRXysNvNZl8f5KPwEvuU,57RRXysNvNZl8f5KPwEvuU,0.202,0I1imAdheexQgRTs6t7Hg2,37i9dQZF1DWWEJlAGA9gs0,57RRXysNvNZl8f5KPwEvuU,0.04,9,126.31,-28.627,0.937,0.101,"Coleridge-Taylor: Petite Suite de Concert, Op. 77: III. Un sonnet d'amour"
4,61,0.251,0.872,RapCaviar,"Cordae, Lil Wayne",146055,0.674,hip-hop,modern,https://api.spotify.com/v1/tracks/3MsEJbnW0SYWNzQ6D1j5Xm,Back on the Road (feat. Lil Wayne),0,spotify:track:3MsEJbnW0SYWNzQ6D1j5Xm,audio_features,2024-11-15,https://api.spotify.com/v1/audio-analysis/3MsEJbnW0SYWNzQ6D1j5Xm,3MsEJbnW0SYWNzQ6D1j5Xm,0,7oZOlyOhZSUn1zfojIzMHR,37i9dQZF1DX0XUsuxWHRQd,3MsEJbnW0SYWNzQ6D1j5Xm,0.357,2,135.975,-5.831,0.17,0.104,The Crossroads
4,68,0.264,0.652,RapCaviar,BabyChiefDoit,150997,0.831,hip-hop,modern,https://api.spotify.com/v1/tracks/2JapCT0xikq6Fy1PQiJz1C,The Viper,0,spotify:track:2JapCT0xikq6Fy1PQiJz1C,audio_features,2024-09-20,https://api.spotify.com/v1/audio-analysis/2JapCT0xikq6Fy1PQiJz1C,2JapCT0xikq6Fy1PQiJz1C,0,3cQR7hyzZEbwAESuPEu8qR,37i9dQZF1DX0XUsuxWHRQd,2JapCT0xikq6Fy1PQiJz1C,0.648,10,139.905,-5.972,0.0111,0.269,The Viper
4,68,0.277,0.848,Gangster Rap,"41, Kyle Richh, Jenn Carter, TaTa",171198,0.632,hip-hop,gangster,https://api.spotify.com/v1/tracks/1haa8GXT0cl9wzRnpZG0YH,"Bent (with Kyle Richh, Jenn Carter & TaTa)",1,spotify:track:1haa8GXT0cl9wzRnpZG0YH,audio_features,2023-11-17,https://api.spotify.com/v1/audio-analysis/1haa8GXT0cl9wzRnpZG0YH,1haa8GXT0cl9wzRnpZG0YH,0,1xfZEllNKEGORjebzxus4t,6mODZNt8CYYEBrWAyS5vs4,1haa8GXT0cl9wzRnpZG0YH,0.253,2,123.987,-7.381,0.398,0.282,41 World: Not The Album
4,56,0.273,0.676,Gangster Rap,Lil Durk,186538,0.61,hip-hop,gangster,https://api.spotify.com/v1/tracks/2bPI4TKM4oTxl2SijUXM2J,AHHH HA,1,spotify:track:2bPI4TKM4oTxl2SijUXM2J,audio_features,2022-03-11,https://api.spotify.com/v1/audio-analysis/2bPI4TKM4oTxl2SijUXM2J,2bPI4TKM4oTxl2SijUXM2J,1.73e-06,0vRN2oePynCSTspdY9NDsM,6mODZNt8CYYEBrWAyS5vs4,2bPI4TKM4oTxl2SijUXM2J,0.519,1,156.005,-9.185,0.000114,0.191,7220
4,24,0.565,0.874,Gangster Rap,Yung Rich Cuban,166226,0.48,hip-hop,gangster,https://api.spotify.com/v1/tracks/47ePKoUVfNVUZKtzpqLF0y,Floridaboiii,1,spotify:track:47ePKoUVfNVUZKtzpqLF0y,audio_features,2022-06-03,https://api.spotify.com/v1/audio-analysis/47ePKoUVfNVUZKtzpqLF0y,47ePKoUVfNVUZKtzpqLF0y,0,2sLLqcLa7s8C9PxSIlDup9,6mODZNt8CYYEBrWAyS5vs4,47ePKoUVfNVUZKtzpqLF0y,0.563,11,84.098,-12.092,0.033,0.11,One Way
4,21,0.295,0.504,Gangster Rap,"Venture Klan, Tacitoak, Li Pierre",197512,0.939,hip-hop,gangster,https://api.spotify.com/v1/tracks/0EZbyAbK3nAoqjJPVtlJfD,Legend,0,spotify:track:0EZbyAbK3nAoqjJPVtlJfD,audio_features,2024-10-01,https://api.spotify.com/v1/audio-analysis/0EZbyAbK3nAoqjJPVtlJfD,0EZbyAbK3nAoqjJPVtlJfD,0,68ouMukuiIvlDyUOzWzRlB,6mODZNt8CYYEBrWAyS5vs4,0EZbyAbK3nAoqjJPVtlJfD,0.42,1,157.916,-7.434,0.0628,0.41,The Side Effects of The Sun
4,66,0.144,0.825,Gangster Rap,Kodak Black,200548,0.414,hip-hop,gangster,https://api.spotify.com/v1/tracks/1Y5Jvi3eLi4Chwqch9GMem,Super Gremlin,1,spotify:track:1Y5Jvi3eLi4Chwqch9GMem,audio_features,2022-02-25,https://api.spotify.com/v1/audio-analysis/1Y5Jvi3eLi4Chwqch9GMem,1Y5Jvi3eLi4Chwqch9GMem,0,7sX9VE0I4zbslanrLXR5aR,6mODZNt8CYYEBrWAyS5vs4,1Y5Jvi3eLi4Chwqch9GMem,0.106,2,72.993,-6.634,0.00265,0.357,Back For Everything
3,16,0.0386,0.735,Gangster Rap,Nosy!,142000,0.569,hip-hop,gangster,https://api.spotify.com/v1/tracks/2EdTP3jUWOd9S9K3JWdPSk,OverSeas,0,spotify:track:2EdTP3jUWOd9S9K3JWdPSk,audio_features,2024-09-30,https://api.spotify.com/v1/audio-analysis/2EdTP3jUWOd9S9K3JWdPSk,2EdTP3jUWOd9S9K3JWdPSk,0.000163,1usLy1xeHrsQfBnvfAfAZW,6mODZNt8CYYEBrWAyS5vs4,2EdTP3jUWOd9S9K3JWdPSk,0.263,9,148.014,-10.35,0.00189,0.11,OverSeas
4,19,0.308,0.586,Gangster Rap,IZZY MEOCK,96052,0.875,hip-hop,gangster,https://api.spotify.com/v1/tracks/5WeEwnUVUiAOPcFyujsqQu,U Can't Do That,0,spotify:track:5WeEwnUVUiAOPcFyujsqQu,audio_features,2024-07-03,https://api.spotify.com/v1/audio-analysis/5WeEwnUVUiAOPcFyujsqQu,5WeEwnUVUiAOPcFyujsqQu,0,7dKAguMKAnTlYfEsOV9zlR,6mODZNt8CYYEBrWAyS5vs4,5WeEwnUVUiAOPcFyujsqQu,0.75,7,181.884,-5.07,0.166,0.474,U Can't Do That
4,15,0.092,0.601,Gangster Rap,Sopperior,130000,0.883,hip-hop,gangster,https://api.spotify.com/v1/tracks/3Sjbcmz4uczwee7uzr7R61,sharktale,0,spotify:track:3Sjbcmz4uczwee7uzr7R61,audio_features,2024-11-07,https://api.spotify.com/v1/audio-analysis/3Sjbcmz4uczwee7uzr7R61,3Sjbcmz4uczwee7uzr7R61,0,5i4QbGDEy0q8LF1ITCcsSu,6mODZNt8CYYEBrWAyS5vs4,3Sjbcmz4uczwee7uzr7R61,0.27,8,156.999,-1.627,0.00088,0.184,sharktale
4,62,0.222,0.68,Gangster Rap,Pop Smoke,118800,0.607,hip-hop,gangster,https://api.spotify.com/v1/tracks/2ZRdQMMKtmPLdYp9aP5cK5,Hawk Em,1,spotify:track:2ZRdQMMKtmPLdYp9aP5cK5,audio_features,2019-07-26,https://api.spotify.com/v1/audio-analysis/2ZRdQMMKtmPLdYp9aP5cK5,2ZRdQMMKtmPLdYp9aP5cK5,1.39e-05,6d1vGZsr6Uy3h9IigBpPAf,6mODZNt8CYYEBrWAyS5vs4,2ZRdQMMKtmPLdYp9aP5cK5,0.506,2,141.992,-5.523,0.264,0.354,Meet The Woo
4,64,0.437,0.89,Gangster Rap,SR,180000,0.455,hip-hop,gangster,https://api.spotify.com/v1/tracks/7kQUdVjev73xIuwu7W6YW9,Welcome To Brixton,1,spotify:track:7kQUdVjev73xIuwu7W6YW9,audio_features,2020-11-27,https://api.spotify.com/v1/audio-analysis/7kQUdVjev73xIuwu7W6YW9,7kQUdVjev73xIuwu7W6YW9,0,2cJGDIj1sw0CRisyitZqdQ,6mODZNt8CYYEBrWAyS5vs4,7kQUdVjev73xIuwu7W6YW9,0.897,2,138.988,-10.226,0.158,0.153,Welcome To Brixton
4,16,0.211,0.753,Gangster Rap,Ollie Twist,213526,0.837,hip-hop,gangster,https://api.spotify.com/v1/tracks/7CDzNPH7c38MN47oLJFllv,Japanese Steel - Eerie Remix,1,spotify:track:7CDzNPH7c38MN47oLJFllv,audio_features,2024-07-16,https://api.spotify.com/v1/audio-analysis/7CDzNPH7c38MN47oLJFllv,7CDzNPH7c38MN47oLJFllv,0,5afZd1phwTmwyYYgFcI9MV,6mODZNt8CYYEBrWAyS5vs4,7CDzNPH7c38MN47oLJFllv,0.479,7,95.011,-8.207,0.0232,0.239,Japanese Steel
4,55,0.244,0.772,Gangster Rap,Pop Smoke,190680,0.744,hip-hop,gangster,https://api.spotify.com/v1/tracks/2IT0T0EqPaUxasjl2o8J2G,Christopher Walking,0,spotify:track:2IT0T0EqPaUxasjl2o8J2G,audio_features,2020-02-07,https://api.spotify.com/v1/audio-analysis/2IT0T0EqPaUxasjl2o8J2G,2IT0T0EqPaUxasjl2o8J2G,0,4MZnolldq7ciKKlbVDzLm5,6mODZNt8CYYEBrWAyS5vs4,2IT0T0EqPaUxasjl2o8J2G,0.764,6,140.99,-5.108,0.0114,0.066,Meet The Woo 2
4,57,0.257,0.851,Gangster Rap,Sheff G,181509,0.673,hip-hop,gangster,https://api.spotify.com/v1/tracks/4B1HkmoPxGnIiovU1iy4IL,We Getting Money,1,spotify:track:4B1HkmoPxGnIiovU1iy4IL,audio_features,2019-09-27,https://api.spotify.com/v1/audio-analysis/4B1HkmoPxGnIiovU1iy4IL,4B1HkmoPxGnIiovU1iy4IL,0,3Xvvi8uwGnuj9nF7fr2h39,6mODZNt8CYYEBrWAyS5vs4,4B1HkmoPxGnIiovU1iy4IL,0.776,1,120.973,-5.405,0.0452,0.314,THE UNLUCCY LUCCY KID
4,47,0.34,0.709,Gangster Rap,"Lil Durk, Only The Family",145920,0.447,hip-hop,gangster,https://api.spotify.com/v1/tracks/327maCobrzQZ20H1LwQ6Bk,Eyes Red,0,spotify:track:327maCobrzQZ20H1LwQ6Bk,audio_features,2023-11-17,https://api.spotify.com/v1/audio-analysis/327maCobrzQZ20H1LwQ6Bk,327maCobrzQZ20H1LwQ6Bk,0,3ZuNOvosbywUYTfgZc09tU,6mODZNt8CYYEBrWAyS5vs4,327maCobrzQZ20H1LwQ6Bk,0.207,10,125.103,-10.78,0.025,0.189,Nightmares In the Trenches
4,15,0.0687,0.782,Gangster Rap,baba bonet,148625,0.426,hip-hop,gangster,https://api.spotify.com/v1/tracks/2lyf7dCSZ6voEUQnIwsy0r,maple maple,0,spotify:track:2lyf7dCSZ6voEUQnIwsy0r,audio_features,2024-10-16,https://api.spotify.com/v1/audio-analysis/2lyf7dCSZ6voEUQnIwsy0r,2lyf7dCSZ6voEUQnIwsy0r,0.000144,1SSQuRymA0s66oxFuIvXLc,6mODZNt8CYYEBrWAyS5vs4,2lyf7dCSZ6voEUQnIwsy0r,0.476,1,110.04,-14.006,0.307,0.0822,temper tantrum
4,67,0.384,0.759,Gangster Rap,"Pooh Shiesty, Lil Durk",184490,0.538,hip-hop,gangster,https://api.spotify.com/v1/tracks/7FGdjbZ32vMybPuP0IuE7d,Back in Blood (feat. Lil Durk),0,spotify:track:7FGdjbZ32vMybPuP0IuE7d,audio_features,2021-02-05,https://api.spotify.com/v1/audio-analysis/7FGdjbZ32vMybPuP0IuE7d,7FGdjbZ32vMybPuP0IuE7d,0,2UwJ4Nt10VStLczYefhcEV,6mODZNt8CYYEBrWAyS5vs4,7FGdjbZ32vMybPuP0IuE7d,0.831,8,146.933,-8.256,0.151,0.126,Shiesty Season
4,23,0.107,0.907,Gangster Rap,2JtheRichest,117332,0.401,hip-hop,gangster,https://api.spotify.com/v1/tracks/1PMeWRoz0QBKRcnmtJDOAZ,Static,0,spotify:track:1PMeWRoz0QBKRcnmtJDOAZ,audio_features,2024-07-12,https://api.spotify.com/v1/audio-analysis/1PMeWRoz0QBKRcnmtJDOAZ,1PMeWRoz0QBKRcnmtJDOAZ,0,2Bm3vb5FRdZ1RjUsncTJJm,6mODZNt8CYYEBrWAyS5vs4,1PMeWRoz0QBKRcnmtJDOAZ,0.173,0,130.977,-8.288,0.00892,0.111,Static
4,68,0.204,0.88,Trap,"Teto, Matuê",170000,0.59,hip-hop,trap,https://api.spotify.com/v1/tracks/07AQkmp456NpEnT8HR7WLy,M4,0,spotify:track:07AQkmp456NpEnT8HR7WLy,audio_features,2021-01-20,https://api.spotify.com/v1/audio-analysis/07AQkmp456NpEnT8HR7WLy,07AQkmp456NpEnT8HR7WLy,0,0yqUVjjoQFD1wtu4OJSNM3,37i9dQZF1EIhshGKK0SEkb,07AQkmp456NpEnT8HR7WLy,0.723,8,119.97,-4.709,0.08,0.184,M4
4,68,0.169,0.808,Trap,"Arcángel, Bad Bunny",263288,0.586,hip-hop,trap,https://api.spotify.com/v1/tracks/2FIm6YsSGL5acOqSuJDh5s,Me Acostumbre (feat. Bad Bunny),0,spotify:track:2FIm6YsSGL5acOqSuJDh5s,audio_features,2017-04-11,https://api.spotify.com/v1/audio-analysis/2FIm6YsSGL5acOqSuJDh5s,2FIm6YsSGL5acOqSuJDh5s,0,4yE7L5RhMkjX7KkweWjFYk,37i9dQZF1EIhshGKK0SEkb,2FIm6YsSGL5acOqSuJDh5s,0.568,10,124.041,-7.242,0.641,0.14,Me Acostumbre (feat. Bad Bunny)
4,65,0.177,0.872,Trap,Rich The Kid,175230,0.519,hip-hop,trap,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,1,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,audio_features,2018-03-30,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,1ZAyjvIk9YiD76yYy0TEG6,0,1Hno6CtKbaFNAEPjRHDrc6,37i9dQZF1EIhshGKK0SEkb,1ZAyjvIk9YiD76yYy0TEG6,0.154,11,95.006,-6.531,0.203,0.108,The World Is Yours
4,65,0.25,0.798,Trap,Young Dolph,264819,0.668,hip-hop,trap,https://api.spotify.com/v1/tracks/3TXy6nchgKeYlVwOKNk9lE,100 Shots,1,spotify:track:3TXy6nchgKeYlVwOKNk9lE,audio_features,2017-04-01,https://api.spotify.com/v1/audio-analysis/3TXy6nchgKeYlVwOKNk9lE,3TXy6nchgKeYlVwOKNk9lE,4.6e-06,55GbaLX8yU1Agf7wjhez7W,37i9dQZF1EIhshGKK0SEkb,3TXy6nchgKeYlVwOKNk9lE,0.154,8,134.006,-5.244,0.135,0.0583,Bulletproof
4,63,0.0612,0.845,Trap,"Doode, Teto, Matuê",164571,0.655,hip-hop,trap,https://api.spotify.com/v1/tracks/3ua3rqwBNmeGeQfcKnA3bT,Groupies,0,spotify:track:3ua3rqwBNmeGeQfcKnA3bT,audio_features,2021-09-28,https://api.spotify.com/v1/audio-analysis/3ua3rqwBNmeGeQfcKnA3bT,3ua3rqwBNmeGeQfcKnA3bT,0,6GyknQiPJF4HKS85cxB5Wi,37i9dQZF1EIhshGKK0SEkb,3ua3rqwBNmeGeQfcKnA3bT,0.516,5,139.955,-5.137,0.239,0.0974,Groupies
3,24,0.3,0.736,Afro Hits,"KeBlack, SDM",148187,0.674,afrobeats,nigerian,https://api.spotify.com/v1/tracks/1jHHHH1GlrwdO5az2Q6A6K,Boulot,0,spotify:track:1jHHHH1GlrwdO5az2Q6A6K,audio_features,2024-11-22,https://api.spotify.com/v1/audio-analysis/1jHHHH1GlrwdO5az2Q6A6K,1jHHHH1GlrwdO5az2Q6A6K,0,6ny3VhgjCxyIkGAJk7TjsK,37i9dQZF1DWX0o6sD1a6P5,1jHHHH1GlrwdO5az2Q6A6K,0.482,10,93.121,-6.846,0.352,0.156,Focus
4,61,0.093,0.852,Afro Hits,"CKay, Olamide",170722,0.566,afrobeats,nigerian,https://api.spotify.com/v1/tracks/6ZBXya9ewPZa6zXDRfPhog,WAHALA (feat. Olamide),0,spotify:track:6ZBXya9ewPZa6zXDRfPhog,audio_features,2024-04-19,https://api.spotify.com/v1/audio-analysis/6ZBXya9ewPZa6zXDRfPhog,6ZBXya9ewPZa6zXDRfPhog,0.00951,59BxJKNg7wRYlJxAahb3YW,37i9dQZF1DWX0o6sD1a6P5,6ZBXya9ewPZa6zXDRfPhog,0.54,9,96.937,-8.8,0.221,0.0852,WAHALA (FEAT. OLAMIDE)
3,68,0.298,0.567,Afro Hits,Youka,131765,0.637,afrobeats,nigerian,https://api.spotify.com/v1/tracks/1FEh2VLXCzHr4DhMLufrs5,Hm Hm hm,0,spotify:track:1FEh2VLXCzHr4DhMLufrs5,audio_features,2024-07-05,https://api.spotify.com/v1/audio-analysis/1FEh2VLXCzHr4DhMLufrs5,1FEh2VLXCzHr4DhMLufrs5,0.0346,6oWVZRNxLYd8K32YuRAbzz,37i9dQZF1DWX0o6sD1a6P5,1FEh2VLXCzHr4DhMLufrs5,0.882,9,171.264,-4.032,0.499,0.235,VENIN
